candidate,raw_count,message_reach
290hp,3,2
those limits,3,2
not a car,2,2
home theater magazine,2,2
only reviews,2,2
no reference,2,2
better rig,2,2
"""  kia hyundai new car",2,2
kia hyundai  road,2,2
known h toyota ory,2,2
24mpg,3,2
22mpg,2,2
lexus engineers,3,2
right one,2,2
original warranty,2,2
tight race,2,2
next move,2,2
available 6 speed stick w/ sh awd,2,2
all the glitz,2,2
glamour,2,2
new volvo  volvo,2,2
very heavy vehicle,2,2
perfect bmw,2,2
its current form,2,2
new technology,2,2
ball park,2,2
japanese brands,2,2
sloam,2,2
small guy,2,2
tl awd,2,2
fastest time,2,2
joy-ride,2,2
more exclusive vehicle,2,2
328's lexus 250s,2,2
admission,2,2
slide,2,2
buying price,2,2
year end,2,2
ary,2,2
fees,2,2
5-year 100k,2,2
one year,2,2
07' cts,2,2
functions,2,2
dogs,2,2
standard  seat,2,2
is350's accleration,2,2
other 3 people,2,2
big trunk,2,2
trek,2,2
grown man,2,2
shift leaver,2,2
normal driving speeds,2,2
gamut,2,2
spam,2,2
typical car,2,2
its purchase-time price,2,2
buggati,2,2
generation loans,2,2
roughly 16%,2,2
roughly 30%,2,2
its appeal,2,2
3 year old car,2,2
too much gas guzzling,2,2
g's stats,2,2
urge,2,2
new body style,2,2
the rental car lots,2,2
its mind,2,2
x6,4,2
typical bmw,2,2
smart people,2,2
higher rpm,2,2
6speed auto,2,2
85mph,8,2
tach,2,2
2500 rpm,2,2
all that gas guzzling,2,2
2000 tl,2,2
red line,2,2
10  acura,2,2
acura customer service,2,2
warranty problem,2,2
rear wheel,2,2
30 highway,3,2
infiniti  car,2,2
great engine,2,2
09  audi,2,2
3500.. not much time,2,2
mass traffic/law enforcement,2,2
new radar,2,2
all the goodies,2,2
each automaker,2,2
user name,2,2
happy motoring,2,2
tl chat,2,2
driving life,2,2
though.i,2,2
all brands,2,2
choice.i,2,2
chains,2,2
thrill,2,2
4 cylinder  acura,2,2
maintenance item,2,2
new transmissions,2,2
acura vehicles,2,2
black dots,2,2
absolutely no issues,2,2
entire brand,2,2
acura model,2,2
little to no worry,2,2
very very reliable vehicles,2,2
national level,2,2
ann arbor,2,2
rear rotors,2,2
rear rotor replacement,2,2
other companies,2,2
acura owners,3,2
those brands,2,2
what one,2,2
few dozen,2,2
another dealership,2,2
3rd bmw,2,2
same dealership,3,2
chevrolet   chevrolet,2,2
pocketbook,2,2
all the tranny failures,2,2
occassions,2,2
3 transmissions,2,2
lessons,2,2
them.by,2,2
new nissan  nissan,2,2
nuances,2,2
first few miles,2,2
jet kit quick service,2,2
period.my daughter,2,2
cts-v talking hands,2,2
rebuilt one,2,2
acura rep,2,2
ingrid,2,2
11 days,2,2
well known problem,2,2
"35,000 miles",2,2
4 new pads,4,2
new front rotors,2,2
current  infiniti  owners,2,2
participate,2,2
current time,2,2
summer performance tires,2,2
merritt parkway,2,2
wife's 2007  pontiac,2,2
front rotor turning,2,2
kia hyundai  parade,2,2
front  suzuki  guards,2,2
warping,2,2
guards,2,2
no cost.this,2,2
truly great service,2,2
infiniti.disregarding constant complaints,2,2
3 blown transmission,2,2
us.none,2,2
class action suit,2,2
acura/honda,2,2
5.0l v8,2,2
general opinion,2,2
another party,2,2
bimmer fans,2,2
finance rate,2,2
true.i,2,2
beauties,2,2
at least 4 years,2,2
exchange rate,2,2
premium pack,2,2
no option,2,2
different pads,2,2
any other vehicle,2,2
infiniti  forum,2,2
2010 mb e550,2,2
lmao prestige,2,2
l saturn,2,2
merrit parkway,2,2
nerves,2,2
best performance,2,2
spied!-2012,2,2
-tl,2,2
left lane,2,2
oem ground kit,2,2
coin,2,2
445r,2,2
50k warranty,2,2
fair share,2,2
fwder,2,2
loaded up acura,2,2
german luxury sales,2,2
conjunction,2,2
better  honda,2,2
26mpg,3,2
droves,2,2
highest luxury sales,2,2
c people,2,2
roughly $44-45k,2,2
about 60 cents,2,2
550 and m45 crowd,2,2
no power,2,2
2008 tl type,2,2
2007  acura,4,2
rather narrow slice,2,2
fastest....lol,2,2
2008mb gl550,2,2
given):1 - rwd2 - inline engine,2,2
preferably an i-6 or turbo 4 180-200hp minimum.3 - curb weight,2,2
"3,362 pounds",2,2
gfts,2,2
better designs,2,2
which acura,2,2
sport performance,2,2
300zx turbo,2,2
many tens,2,2
even hundreds,2,2
v-6,2,2
its sound system,2,2
strong conclusions,2,2
any data,2,2
hearing loss,2,2
6-3 guy,2,2
alg,2,2
each website,2,2
m45 buyer,2,2
"more expensive, more depreciating, higher chance possibility",2,2
prestige/ reputation factor,2,2
kia hyundai  category,2,2
luxury companies,2,2
07 tl,2,2
those competitor models,2,2
best fuel economy vehicle,2,2
acura fan boy,2,2
all german vehicles,2,2
smart thing,2,2
its roots,2,2
real sport sedan experience,2,2
three components(manual,2,2
best highway mpg,2,2
its a bunch,2,2
tmv,2,2
cadillac dealership,2,2
extra cost,2,2
buy,2,2
so depreciation levels,2,2
10k difference,2,2
maintenance/repair costs,2,2
pervasive myth,2,2
automatic tranny,2,2
insane amounts,2,2
"kia hyundai always  ""  kia hyundai",2,2
bull,2,2
epa and manufacturer mpg  toyota tes,2,2
pretty accurate a cross,2,2
higher residual values,2,2
its not called prestige,2,2
own word,2,2
engine sizes,2,2
german and japanese vehicle,2,2
total price,2,2
occasions,2,2
fare,2,2
great way,2,2
tl-shawd,2,2
many electrical  problem,2,2
labor rates,2,2
its day,2,2
kia hyundai free speech,3,2
another 25 pounds,2,2
dampers,2,2
new m,2,2
band,4,2
idle,2,2
exactly zero electrical  problem,2,2
hpdes,2,2
attn span,2,2
space figures,3,2
manufacturers space numbers,2,2
epa mpg numbers,2,2
testers,2,2
epa dynometer testing,2,2
german car envy,3,2
battery pack,2,2
smartylongposts,2,2
plethora,2,2
great japanese vs german luxury debate,2,2
expert,2,2
21mpg,4,2
then german vehicles,2,2
higher chance,2,2
same size engine,2,2
most european vehicles,2,2
reliability/repair frequency,2,2
asian vehicles,2,2
particularly bmw,2,2
quart,2,2
count,2,2
its the same car,2,2
v6 option,2,2
descriptions,2,2
any points,2,2
gorgeous interior,2,2
new hamster,2,2
special ordering,2,2
sleet,2,2
long paragraphs,2,2
only a couple,2,2
"""  kia hyundai japanese bmw contender",2,2
superb,2,2
taillights,2,2
own way,2,2
no stick shift,2,2
consumption,2,2
v6  ford,2,2
infinities,2,2
awd option,2,2
2001 honda,2,2
next ride,2,2
328hp,2,2
true sport sedan,2,2
sirius radio,2,2
worlds,3,2
bmw 5 series competitor,2,2
27 months,2,2
tuesday,2,2
higher cost-to-own rating,2,2
just my personal preference,2,2
machine,2,2
dec-mar,2,2
smoother/more quiet ride,2,2
westchester county,2,2
even motor trend,2,2
4 heads,2,2
kia hyundai people,2,2
cpo options,2,2
leasing - new car,2,2
no trade-in hassle,2,2
cpo vehicles,2,2
other tests,2,2
inspection ii,2,2
^ spam alert,2,2
q- mile,2,2
just another member,2,2
250 lbs,2,2
2 mpg,2,2
acura media,2,2
last two years,2,2
american offerings,2,2
needs.i,2,2
gm discount,2,2
used sales,2,2
luxury name,2,2
vip,2,2
maintenance records,3,2
scratches,2,2
tender love,2,2
its own bit,2,2
bigger autobahn,2,2
diesel option,2,2
bmw and/or   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz,2,2
track days,2,2
road--,2,2
zip,2,2
volkswagen  version,2,2
kirstie,2,2
interesting option,2,2
short my,2,2
any spy shots,2,2
8 vehicles,2,2
features.i,2,2
current form,2,2
audi /lexus competitor,2,2
9 vehicles,2,2
least expensive car,2,2
cts4,2,2
them.i've,2,2
luxury lots,2,2
vinyl interiors,2,2
only the 2 or 3 year mark,2,2
butt time,2,2
neglect,2,2
first owner,2,2
cpo or private party,2,2
ppi,2,2
entire driving life,2,2
nyc auto show,2,2
above post,2,2
group-,2,2
lucerne clone,2,2
breaks,2,2
lux,4,2
w/ 6 speed manual transmission,2,2
sanjaysdca - 20k,2,2
$10k number,2,2
wife's 2010  acura  tech,2,2
electric power,2,2
great things,2,2
2012 model,2,2
parents house,2,2
rockland county,2,2
cts-v. people,2,2
huge hit,2,2
bimmer boards,2,2
specific reasons,2,2
quick drive,2,2
dealer lot,2,2
hot car,2,2
bitrate,2,2
dishwalla,2,2
30-40%,2,2
rein acura,2,2
exactly the same thing,2,2
subjectivity,2,2
just an amazing car,2,2
4-cylinder,2,2
replies,2,2
new max,2,2
sporty family sedan,2,2
any main honda  flagship sedan,2,2
sporty driving character toyota ics,2,2
so many folks,2,2
what class,3,2
good competitor,2,2
put downs,2,2
contradictions,2,2
two vehicles,3,2
multiple put downs,2,2
main honda  large  sedan,2,2
previous  nissan,2,2
ithaca,2,2
14k discount,2,2
14k,2,2
just something,2,2
37x,5,2
instinct,2,2
brake job,2,2
pickup trucks,2,2
any truck forums,2,2
sum,4,2
price ceiling,2,2
normal one,2,2
best manual,2,2
kia hyundai ers,2,2
way too much torque,2,2
200 horsepower,2,2
lb-ft,2,2
bmw sites,2,2
new x3,2,2
then the  acura,2,2
99 millennia,2,2
resonant tailpipe tone,2,2
leased  infiniti,2,2
56 percent,2,2
rod,2,2
4 bmw,2,2
high resale value,2,2
hyundai s,2,2
negotiation,2,2
"several   ""  kia hyundai",2,2
upscale family sedan,2,2
fantastic alternative,2,2
loaded g,2,2
more miles,2,2
m package,2,2
value package,2,2
almost the same exact options,2,2
toyota  v6 xle,2,2
(no options,2,2
bmw web,2,2
awd version,2,2
slick conditions,2,2
2009 honda  honda  coupe,2,2
same one,2,2
new  ford,2,2
most dealerships,2,2
non run flats,2,2
326 hp,2,2
forced induction,3,2
ferrari daytona,2,2
same designer,2,2
current range,2,2
bentleys,2,2
another country,2,2
ford parts,2,2
c-350,2,2
own engineering,2,2
direct injection,2,2
2010  acura,2,2
v6  honda,2,2
entry level luxury sedan,2,2
driving feel,2,2
tw toyota y road,2,2
following configuration,2,2
2005 bmw 330i,2,2
long story,2,2
premature seat wear,2,2
sport diff,2,2
5-speed stick,2,2
just a plain vanilla,2,2
328s,4,2
hike,4,2
every bump,2,2
then the  audi,2,2
sports package + premium package,2,2
kia hyundai poor rear visibility,2,2
zhp package,2,2
m sport package,2,2
custom,2,2
same designers,2,2
austin  audi,3,2
needlessly large tires,2,2
lexus brand,2,2
too much emphasis,2,2
mindset,2,2
main honda,2,2
3200lb rwd sedan,2,2
almost every car,2,2
bit more discerning,2,2
high price tag,2,2
comparison tests,2,2
e30 series,2,2
lives,2,2
grocery getter,2,2
most d toyota urbing part,2,2
emails,2,2
advance package,2,2
technical standpoint,2,2
how heavy  car,2,2
other drive layouts,2,2
carwoo,3,2
42 months,2,2
2012 acura tl sh-awd advance,2,2
10k number,2,2
plain vanilla 4 cylinder engine,2,2
proper sports,2,2
mark-,2,2
bit plain vanilla,2,2
highest-end large car,2,2
big lexus,2,2
4 clunkers,2,2
these brands,2,2
huge amounts,2,2
"""  kia hyundai dry weight  ""  kia hyundai  l toyota ed",2,2
75mph,2,2
vices,2,2
virtues,2,2
krimml,5,2
gerlos,3,2
\ alpine road,2,2
such vehicles,2,2
more content,2,2
ass toyota,2,2
b&o system,2,2
"1,000 miles",2,2
higher performance,2,2
more technology,2,2
4 people  toyota,2,2
generous sized trunks,2,2
not ultra high performance,2,2
98  audi,2,2
even an 05  audi ...model change,2,2
sport steering wheel,2,2
sline,6,2
such conflicting information,2,2
local lexus dealership,2,2
audi dealer,2,2
recommendations,2,2
cadillac cts/4,2,2
blind spot warning system,2,2
b&o,2,2
saying,2,2
dayton,2,2
3500+ lbs,2,2
normal stuff,2,2
rear bumper,2,2
4cy engine,2,2
narrow price elasti honda,2,2
recent article,2,2
current  acura,2,2
stand alone option,2,2
2011 model,2,2
standard  honda,2,2
innsbruck,2,2
14 seconds,2,2
bmw 330i,2,2
pitelli,2,2
today's ellps market,2,2
san bernardino,2,2
memmingen,4,2
afternoon,2,2
less then 10%,2,2
real car drivers,2,2
major car mags,2,2
lesser  car,2,2
schedule,2,2
breakfast,2,2
cows,2,2
trento,2,2
20 sept,2,2
1997 e36  bmw  sedan,2,2
current line,3,2
audi  audi  2.0t prestige,3,2
sport differential,2,2
running commentary,2,2
japanese bmw,2,2
new acura  acura,2,2
back-up sensors,3,2
bmw 7x,2,2
similar msrp,2,2
acura's sh,2,2
final buying decision,2,2
4 cyl motors,2,2
audi connection,2,2
full cry,2,2
bang,2,2
extra year,2,2
again the acura,2,2
beefier rear sway bar,2,2
jewel,2,2
paddle,2,2
entry point,3,2
agrument,2,2
michelin  honda  sport,2,2
a/s tires,2,2
ultra high performance,2,2
all season tire,2,2
decent tread wear,2,2
manual transmission entry luxury sedan,2,2
rs-a,2,2
e.g. four doors,2,2
back-up camera,2,2
cinque terre,2,2
cities,2,2
loaner  acura,2,2
columbus,3,2
blind spot,2,2
rr ghost,2,2
phantom,2,2
lexus  sedan,2,2
more authentic...can't trust,2,2
smoother riding,2,2
goodyears,2,2
contis,4,2
next april,2,2
goodyear tires,2,2
low limits,2,2
adhesion,2,2
infiniti  bmw 7x,2,2
blackberry,2,2
2012 m,2,2
top 20% income level,2,2
hard way,2,2
relative terms,2,2
"kia hyundai over-achieving  ""  kia hyundai",2,2
new shoes,2,2
all intents,2,2
350hp,4,2
best dvd,2,2
george michael,2,2
xm radio,2,2
straight-line,2,2
financial standpoint,2,2
any other manufactures,2,2
couple  bmw,2,2
n54 twin turbo,2,2
f30  bmw,3,2
tl or  acura,2,2
great mileage,2,2
375lbs,2,2
exhaust system,2,2
